Time slot,Consumption (kWh),Wind Generation (kWh per MW),Solar Generation (kWh per MWp),,Grid Tariff: $0.30 per kWh from 7am to 10 am and 5pm to 10pm and $0.20 per kWh for 10 am to 5pm and $0.00 per kWh for the remainder of the day.  ,,,,,
12/21/2025 0:30,10,172,0,,,,,,,
12/21/2025 0:45,10,174,0,,,,,,,
12/21/2025 1:00,10,174,0,,,,,,,
12/21/2025 1:15,10,175,0,,,,,,,
12/21/2025 1:30,10,175,0,,,,,,,
12/21/2025 1:45,10,175,0,,,,,,,
12/21/2025 2:00,10,175,0,,,,,,,
12/21/2025 2:15,10,175,0,,,,,,,
12/21/2025 2:30,10,175,0,,,,,,,
12/21/2025 2:45,10,175,0,,,,,,,
12/21/2025 3:00,10,174,0,,,,,,,
12/21/2025 3:15,10,172,0,,,,,,,
12/21/2025 3:30,10,169,0,,,,,,,
12/21/2025 3:45,10,174,0,,,,,,,
12/21/2025 4:00,10,174,0,,,,,,,
12/21/2025 4:15,10,174,0,,,,,,,
12/21/2025 4:30,10,171,0,,,,,,,
12/21/2025 4:45,10,167,0,,,,,,,
12/21/2025 5:00,10,167,0,,,,,,,
12/21/2025 5:15,10,163,0,,,,,,,
12/21/2025 5:30,10,163,0,,,,,,,
12/21/2025 5:45,10,167,0,,,,,,,
12/21/2025 6:00,10,163,0,,,,,,,
12/21/2025 6:15,10,153,0,,,,,,,
12/21/2025 6:30,10,153,0,,,,,,,
12/21/2025 6:45,10,140,0,,,,,,,
12/21/2025 7:00,10,149,21,,,,,,,
12/21/2025 7:15,10,149,21,,,,,,,
12/21/2025 7:30,10,140,21,,,,,,,
12/21/2025 7:45,10,140,21,,,,,,,
12/21/2025 8:00,10,149,68,,,,,,,
12/21/2025 8:15,10,153,68,,,,,,,
12/21/2025 8:30,10,153,68,,,,,,,
12/21/2025 8:45,10,153,68,,,,,,,
12/21/2025 9:00,10,153,120,,,,,,,
12/21/2025 9:15,10,135,120,,,,,,,
12/21/2025 9:30,10,124,120,,,,,,,
12/21/2025 9:45,10,119,120,,,,,,,
12/21/2025 10:00,10,96,153,,,,,,,
12/21/2025 10:15,10,85,153,,,,,,,
12/21/2025 10:30,10,74,153,,,,,,,
12/21/2025 10:45,10,90,153,,,,,,,
12/21/2025 11:00,10,90,167,,,,,,,
12/21/2025 11:15,10,96,167,,,,,,,
12/21/2025 11:30,10,107,167,,,,,,,
12/21/2025 11:45,10,107,167,,,,,,,
12/21/2025 12:00,10,119,167,,,,,,,
12/21/2025 12:15,10,107,167,,,,,,,
12/21/2025 12:30,10,119,167,,,,,,,
12/21/2025 12:45,10,102,167,,,,,,,
12/21/2025 13:00,10,90,165,,,,,,,
12/21/2025 13:15,10,90,165,,,,,,,
12/21/2025 13:30,10,80,165,,,,,,,
12/21/2025 13:45,10,85,165,,,,,,,
12/21/2025 14:00,10,74,139,,,,,,,
12/21/2025 14:15,10,59,139,,,,,,,
12/21/2025 14:30,10,59,139,,,,,,,
12/21/2025 14:45,10,59,139,,,,,,,
12/21/2025 15:00,10,51,100,,,,,,,
12/21/2025 15:15,10,47,100,,,,,,,
12/21/2025 15:30,10,47,100,,,,,,,
12/21/2025 15:45,10,47,100,,,,,,,
12/21/2025 16:00,10,47,45,,,,,,,
12/21/2025 16:15,10,36,45,,,,,,,
12/21/2025 16:30,10,30,45,,,,,,,
12/21/2025 16:45,10,33,45,,,,,,,
12/21/2025 17:00,10,27,1,,,,,,,
12/21/2025 17:15,10,27,1,,,,,,,
12/21/2025 17:30,10,22,1,,,,,,,
12/21/2025 17:45,10,19,1,,,,,,,
12/21/2025 18:00,10,19,0,,,,,,,
12/21/2025 18:15,10,15,0,,,,,,,
12/21/2025 18:30,10,19,0,,,,,,,
12/21/2025 18:45,10,22,0,,,,,,,
12/21/2025 19:00,10,27,0,,,,,,,
12/21/2025 19:15,10,27,0,,,,,,,
12/21/2025 19:30,10,27,0,,,,,,,
12/21/2025 19:45,10,30,0,,,,,,,
12/21/2025 20:00,10,36,0,,,,,,,
12/21/2025 20:15,10,36,0,,,,,,,
12/21/2025 20:30,10,36,0,,,,,,,
12/21/2025 20:45,10,51,0,,,,,,,
12/21/2025 21:00,10,59,0,,,,,,,
12/21/2025 21:15,10,80,0,,,,,,,
12/21/2025 21:30,10,90,0,,,,,,,
12/21/2025 21:45,10,90,0,,,,,,,
12/21/2025 22:00,10,90,0,,,,,,,
12/21/2025 22:15,10,90,0,,,,,,,
12/21/2025 22:30,10,90,0,,,,,,,
12/21/2025 22:45,10,96,0,,,,,,,
12/21/2025 23:00,10,107,0,,,,,,,
12/21/2025 23:15,10,90,0,,,,,,,
12/21/2025 23:30,10,102,0,,,,,,,
12/21/2025 23:45,10,113,0,,,,,,,
12/22/2025 0:00,10,91,0,,,,,,,
12/22/2025 0:15,10,124,0,,,,,,,
12/22/2025 0:30,10,124,0,,,,,,,
12/22/2025 0:45,10,124,0,,,,,,,
12/22/2025 1:00,10,135,0,,,,,,,
12/22/2025 1:15,10,144,0,,,,,,,
12/22/2025 1:30,10,153,0,,,,,,,
12/22/2025 1:45,10,153,0,,,,,,,
12/22/2025 2:00,10,153,0,,,,,,,
12/22/2025 2:15,10,149,0,,,,,,,
12/22/2025 2:30,10,140,0,,,,,,,
12/22/2025 2:45,10,135,0,,,,,,,
12/22/2025 3:00,10,113,0,,,,,,,
12/22/2025 3:15,10,107,0,,,,,,,
12/22/2025 3:30,10,107,0,,,,,,,
12/22/2025 3:45,10,96,0,,,,,,,
12/22/2025 4:00,10,96,0,,,,,,,
12/22/2025 4:15,10,107,0,,,,,,,
12/22/2025 4:30,10,96,0,,,,,,,
12/22/2025 4:45,10,85,0,,,,,,,
12/22/2025 5:00,10,74,0,,,,,,,
12/22/2025 5:15,10,74,0,,,,,,,
12/22/2025 5:30,10,74,0,,,,,,,
12/22/2025 5:45,10,74,0,,,,,,,
12/22/2025 6:00,10,74,0,,,,,,,
12/22/2025 6:15,10,74,0,,,,,,,
12/22/2025 6:30,10,74,0,,,,,,,
12/22/2025 6:45,10,74,0,,,,,,,
12/22/2025 7:00,10,85,23,,,,,,,
12/22/2025 7:15,10,107,23,,,,,,,
12/22/2025 7:30,10,96,23,,,,,,,
12/22/2025 7:45,10,102,23,,,,,,,
12/22/2025 8:00,10,102,77,,,,,,,
12/22/2025 8:15,10,107,77,,,,,,,
12/22/2025 8:30,10,107,77,,,,,,,
12/22/2025 8:45,10,119,77,,,,,,,
12/22/2025 9:00,10,107,122,,,,,,,
12/22/2025 9:15,10,85,122,,,,,,,
12/22/2025 9:30,10,64,122,,,,,,,
12/22/2025 9:45,10,59,122,,,,,,,
12/22/2025 10:00,10,59,147,,,,,,,
12/22/2025 10:15,10,52,147,,,,,,,
12/22/2025 10:30,10,36,147,,,,,,,
12/22/2025 10:45,10,36,147,,,,,,,
12/22/2025 11:00,10,36,167,,,,,,,
12/22/2025 11:15,10,36,167,,,,,,,
12/22/2025 11:30,10,36,167,,,,,,,
12/22/2025 11:45,10,47,167,,,,,,,
12/22/2025 12:00,10,47,167,,,,,,,
12/22/2025 12:15,10,59,167,,,,,,,
12/22/2025 12:30,10,59,167,,,,,,,
12/22/2025 12:45,10,55,167,,,,,,,
12/22/2025 13:00,10,47,150,,,,,,,
12/22/2025 13:15,10,47,150,,,,,,,
12/22/2025 13:30,10,47,150,,,,,,,
12/22/2025 13:45,10,47,150,,,,,,,
12/22/2025 14:00,10,40,139,,,,,,,
12/22/2025 14:15,10,36,139,,,,,,,
12/22/2025 14:30,10,36,139,,,,,,,
12/22/2025 14:45,10,36,139,,,,,,,
12/22/2025 15:00,10,30,96,,,,,,,
12/22/2025 15:15,10,27,96,,,,,,,
12/22/2025 15:30,10,27,96,,,,,,,
12/22/2025 15:45,10,24,96,,,,,,,
12/22/2025 16:00,10,19,48,,,,,,,
12/22/2025 16:15,10,19,48,,,,,,,
12/22/2025 16:30,10,19,48,,,,,,,
12/22/2025 16:45,10,19,48,,,,,,,
12/22/2025 17:00,10,19,1,,,,,,,
12/22/2025 17:15,10,19,1,,,,,,,
12/22/2025 17:30,10,24,1,,,,,,,
12/22/2025 17:45,10,19,1,,,,,,,
12/22/2025 18:00,10,15,0,,,,,,,
12/22/2025 18:15,10,15,0,,,,,,,
12/22/2025 18:30,10,19,0,,,,,,,
12/22/2025 18:45,10,27,0,,,,,,,
12/22/2025 19:00,10,27,0,,,,,,,
12/22/2025 19:15,10,27,0,,,,,,,
12/22/2025 19:30,10,27,0,,,,,,,
12/22/2025 19:45,10,27,0,,,,,,,
12/22/2025 20:00,10,27,0,,,,,,,
12/22/2025 20:15,10,27,0,,,,,,,
12/22/2025 20:30,10,27,0,,,,,,,
12/22/2025 20:45,10,27,0,,,,,,,
12/22/2025 21:00,10,33,0,,,,,,,
12/22/2025 21:15,10,36,0,,,,,,,
12/22/2025 21:30,10,36,0,,,,,,,
12/22/2025 21:45,10,43,0,,,,,,,
12/22/2025 22:00,10,43,0,,,,,,,
12/22/2025 22:15,10,47,0,,,,,,,
12/22/2025 22:30,10,47,0,,,,,,,
12/22/2025 22:45,10,47,0,,,,,,,
12/22/2025 23:00,10,47,0,,,,,,,
12/22/2025 23:15,10,47,0,,,,,,,
12/22/2025 23:30,10,55,0,,,,,,,
12/22/2025 23:45,10,59,0,,,,,,,
12/23/2025 0:00,10,70,0,,,,,,,
12/23/2025 0:15,10,59,0,,,,,,,
12/23/2025 0:30,10,59,0,,,,,,,
12/23/2025 0:45,10,69,0,,,,,,,
12/23/2025 1:00,10,69,0,,,,,,,
12/23/2025 1:15,10,74,0,,,,,,,
12/23/2025 1:30,10,74,0,,,,,,,
12/23/2025 1:45,10,90,0,,,,,,,
12/23/2025 2:00,10,90,0,,,,,,,
12/23/2025 2:15,10,74,0,,,,,,,
12/23/2025 2:30,10,74,0,,,,,,,
12/23/2025 2:45,10,74,0,,,,,,,
12/23/2025 3:00,10,74,0,,,,,,,
12/23/2025 3:15,10,80,0,,,,,,,
12/23/2025 3:30,10,90,0,,,,,,,
12/23/2025 3:45,10,90,0,,,,,,,
12/23/2025 4:00,10,90,0,,,,,,,
12/23/2025 4:15,10,90,0,,,,,,,
12/23/2025 4:30,10,90,0,,,,,,,
12/23/2025 4:45,10,90,0,,,,,,,
12/23/2025 5:00,10,90,0,,,,,,,
12/23/2025 5:15,10,90,0,,,,,,,
12/23/2025 5:30,10,90,0,,,,,,,
12/23/2025 5:45,10,90,0,,,,,,,
12/23/2025 6:00,10,80,0,,,,,,,
12/23/2025 6:15,10,74,0,,,,,,,
12/23/2025 6:30,10,74,0,,,,,,,
12/23/2025 6:45,10,74,0,,,,,,,
12/23/2025 7:00,10,85,23,,,,,,,
12/23/2025 7:15,10,90,23,,,,,,,
12/23/2025 7:30,10,90,23,,,,,,,
12/23/2025 7:45,10,85,23,,,,,,,
12/23/2025 8:00,10,85,82,,,,,,,
12/23/2025 8:15,10,90,82,,,,,,,
12/23/2025 8:30,10,90,82,,,,,,,
12/23/2025 8:45,10,90,82,,,,,,,
12/23/2025 9:00,10,80,133,,,,,,,
12/23/2025 9:15,10,85,133,,,,,,,
12/23/2025 9:30,10,64,133,,,,,,,
12/23/2025 9:45,10,55,133,,,,,,,
12/23/2025 10:00,10,40,160,,,,,,,
12/23/2025 10:15,10,43,160,,,,,,,
12/23/2025 10:30,10,36,160,,,,,,,
12/23/2025 10:45,10,36,160,,,,,,,
12/23/2025 11:00,10,30,167,,,,,,,
12/23/2025 11:15,10,36,167,,,,,,,
12/23/2025 11:30,10,36,167,,,,,,,
12/23/2025 11:45,10,47,167,,,,,,,
12/23/2025 12:00,10,47,167,,,,,,,
12/23/2025 12:15,10,47,167,,,,,,,
12/23/2025 12:30,10,47,167,,,,,,,
12/23/2025 12:45,10,59,167,,,,,,,
12/23/2025 13:00,10,51,167,,,,,,,
12/23/2025 13:15,10,55,167,,,,,,,
12/23/2025 13:30,10,47,167,,,,,,,
12/23/2025 13:45,10,47,167,,,,,,,
12/23/2025 14:00,10,47,149,,,,,,,
12/23/2025 14:15,10,47,149,,,,,,,
12/23/2025 14:30,10,40,149,,,,,,,
12/23/2025 14:45,10,43,149,,,,,,,
12/23/2025 15:00,10,30,110,,,,,,,
12/23/2025 15:15,10,27,110,,,,,,,
12/23/2025 15:30,10,27,110,,,,,,,
12/23/2025 15:45,10,22,110,,,,,,,
12/23/2025 16:00,10,27,54,,,,,,,
12/23/2025 16:15,10,19,54,,,,,,,
12/23/2025 16:30,10,19,54,,,,,,,
12/23/2025 16:45,10,19,54,,,,,,,
12/23/2025 17:00,10,19,1,,,,,,,
12/23/2025 17:15,10,19,1,,,,,,,
12/23/2025 17:30,10,24,1,,,,,,,
12/23/2025 17:45,10,30,1,,,,,,,
12/23/2025 18:00,10,30,0,,,,,,,
12/23/2025 18:15,10,30,0,,,,,,,
12/23/2025 18:30,10,36,0,,,,,,,
12/23/2025 18:45,10,36,0,,,,,,,
12/23/2025 19:00,10,30,0,,,,,,,
12/23/2025 19:15,10,30,0,,,,,,,
12/23/2025 19:30,10,36,0,,,,,,,
12/23/2025 19:45,10,27,0,,,,,,,
12/23/2025 20:00,10,27,0,,,,,,,
12/23/2025 20:15,10,27,0,,,,,,,
12/23/2025 20:30,10,27,0,,,,,,,
12/23/2025 20:45,10,22,0,,,,,,,
12/23/2025 21:00,10,27,0,,,,,,,
12/23/2025 21:15,10,27,0,,,,,,,
12/23/2025 21:30,10,33,0,,,,,,,
12/23/2025 21:45,10,40,0,,,,,,,
12/23/2025 22:00,10,47,0,,,,,,,
12/23/2025 22:15,10,47,0,,,,,,,
12/23/2025 22:30,10,55,0,,,,,,,
12/23/2025 22:45,10,64,0,,,,,,,
12/23/2025 23:00,10,85,0,,,,,,,
12/23/2025 23:15,10,80,0,,,,,,,
12/23/2025 23:30,10,80,0,,,,,,,
12/23/2025 23:45,10,80,0,,,,,,,
12/24/2025 0:00,10,69,0,,,,,,,
12/24/2025 0:15,10,102,0,,,,,,,
12/24/2025 0:30,10,90,0,,,,,,,
12/24/2025 0:45,10,90,0,,,,,,,
12/24/2025 1:00,10,90,0,,,,,,,
12/24/2025 1:15,10,113,0,,,,,,,
12/24/2025 1:30,10,124,0,,,,,,,
12/24/2025 1:45,10,124,0,,,,,,,
12/24/2025 2:00,10,124,0,,,,,,,
12/24/2025 2:15,10,124,0,,,,,,,
12/24/2025 2:30,10,113,0,,,,,,,
12/24/2025 2:45,10,107,0,,,,,,,
12/24/2025 3:00,10,119,0,,,,,,,
12/24/2025 3:15,10,107,0,,,,,,,
12/24/2025 3:30,10,107,0,,,,,,,
12/24/2025 3:45,10,90,0,,,,,,,
12/24/2025 4:00,10,90,0,,,,,,,
12/24/2025 4:15,10,90,0,,,,,,,
12/24/2025 4:30,10,90,0,,,,,,,
12/24/2025 4:45,10,74,0,,,,,,,
12/24/2025 5:00,10,74,0,,,,,,,
12/24/2025 5:15,10,74,0,,,,,,,
12/24/2025 5:30,10,74,0,,,,,,,
12/24/2025 5:45,10,90,0,,,,,,,
12/24/2025 6:00,10,90,0,,,,,,,
12/24/2025 6:15,10,80,0,,,,,,,
12/24/2025 6:30,10,80,0,,,,,,,
12/24/2025 6:45,10,74,0,,,,,,,
12/24/2025 7:00,10,74,23,,,,,,,
12/24/2025 7:15,10,59,23,,,,,,,
12/24/2025 7:30,10,69,23,,,,,,,
12/24/2025 7:45,10,74,23,,,,,,,
12/24/2025 8:00,10,74,76,,,,,,,
12/24/2025 8:15,10,59,76,,,,,,,
12/24/2025 8:30,10,69,76,,,,,,,
12/24/2025 8:45,10,74,76,,,,,,,
12/24/2025 9:00,10,74,123,,,,,,,
12/24/2025 9:15,10,74,123,,,,,,,
12/24/2025 9:30,10,64,123,,,,,,,
12/24/2025 9:45,10,47,123,,,,,,,
12/24/2025 10:00,10,40,160,,,,,,,
12/24/2025 10:15,10,27,160,,,,,,,
12/24/2025 10:30,10,27,160,,,,,,,
12/24/2025 10:45,10,30,160,,,,,,,
12/24/2025 11:00,10,36,167,,,,,,,
12/24/2025 11:15,10,36,167,,,,,,,
12/24/2025 11:30,10,30,167,,,,,,,
12/24/2025 11:45,10,27,167,,,,,,,
12/24/2025 12:00,10,27,167,,,,,,,
12/24/2025 12:15,10,30,167,,,,,,,
12/24/2025 12:30,10,30,167,,,,,,,
12/24/2025 12:45,10,24,167,,,,,,,
12/24/2025 13:00,10,24,161,,,,,,,
12/24/2025 13:15,10,19,161,,,,,,,
12/24/2025 13:30,10,19,161,,,,,,,
12/24/2025 13:45,10,19,161,,,,,,,
12/24/2025 14:00,10,19,144,,,,,,,
12/24/2025 14:15,10,13,144,,,,,,,
12/24/2025 14:30,10,13,144,,,,,,,
12/24/2025 14:45,10,13,144,,,,,,,
12/24/2025 15:00,10,9,107,,,,,,,
12/24/2025 15:15,10,7,107,,,,,,,
12/24/2025 15:30,10,7,107,,,,,,,
12/24/2025 15:45,10,7,107,,,,,,,
12/24/2025 16:00,10,7,53,,,,,,,
12/24/2025 16:15,10,7,53,,,,,,,
12/24/2025 16:30,10,4,53,,,,,,,
12/24/2025 16:45,10,4,53,,,,,,,
12/24/2025 17:00,10,7,1,,,,,,,
12/24/2025 17:15,10,7,1,,,,,,,
12/24/2025 17:30,10,7,1,,,,,,,
12/24/2025 17:45,10,9,1,,,,,,,
12/24/2025 18:00,10,9,0,,,,,,,
12/24/2025 18:15,10,15,0,,,,,,,
12/24/2025 18:30,10,15,0,,,,,,,
12/24/2025 18:45,10,13,0,,,,,,,
12/24/2025 19:00,10,13,0,,,,,,,
12/24/2025 19:15,10,13,0,,,,,,,
12/24/2025 19:30,10,13,0,,,,,,,
12/24/2025 19:45,10,7,0,,,,,,,
12/24/2025 20:00,10,11,0,,,,,,,
12/24/2025 20:15,10,13,0,,,,,,,
12/24/2025 20:30,10,13,0,,,,,,,
12/24/2025 20:45,10,13,0,,,,,,,
12/24/2025 21:00,10,17,0,,,,,,,
12/24/2025 21:15,10,19,0,,,,,,,
12/24/2025 21:30,10,19,0,,,,,,,
12/24/2025 21:45,10,19,0,,,,,,,
12/24/2025 22:00,10,19,0,,,,,,,
12/24/2025 22:15,10,22,0,,,,,,,
12/24/2025 22:30,10,27,0,,,,,,,
12/24/2025 22:45,10,27,0,,,,,,,
12/24/2025 23:00,10,27,0,,,,,,,
12/24/2025 23:15,10,24,0,,,,,,,
12/24/2025 23:30,10,19,0,,,,,,,
12/24/2025 23:45,10,22,0,,,,,,,
12/25/2025 0:00,10,38,0,,,,,,,
12/25/2025 0:15,10,27,0,,,,,,,
12/25/2025 0:30,10,33,0,,,,,,,
12/25/2025 0:45,10,30,0,,,,,,,
12/25/2025 1:00,10,36,0,,,,,,,
12/25/2025 1:15,10,36,0,,,,,,,
12/25/2025 1:30,10,43,0,,,,,,,
12/25/2025 1:45,10,59,0,,,,,,,
12/25/2025 2:00,10,51,0,,,,,,,
12/25/2025 2:15,10,47,0,,,,,,,
12/25/2025 2:30,10,47,0,,,,,,,
12/25/2025 2:45,10,36,0,,,,,,,
12/25/2025 3:00,10,43,0,,,,,,,
12/25/2025 3:15,10,47,0,,,,,,,
12/25/2025 3:30,10,47,0,,,,,,,
12/25/2025 3:45,10,51,0,,,,,,,
12/25/2025 4:00,10,59,0,,,,,,,
12/25/2025 4:15,10,51,0,,,,,,,
12/25/2025 4:30,10,69,0,,,,,,,
12/25/2025 4:45,10,59,0,,,,,,,
12/25/2025 5:00,10,59,0,,,,,,,
12/25/2025 5:15,10,59,0,,,,,,,
12/25/2025 5:30,10,59,0,,,,,,,
12/25/2025 5:45,10,64,0,,,,,,,
12/25/2025 6:00,10,74,0,,,,,,,
12/25/2025 6:15,10,59,0,,,,,,,
12/25/2025 6:30,10,69,0,,,,,,,
12/25/2025 6:45,10,74,0,,,,,,,
12/25/2025 7:00,10,74,22,,,,,,,
12/25/2025 7:15,10,80,22,,,,,,,
12/25/2025 7:30,10,90,22,,,,,,,
12/25/2025 7:45,10,96,22,,,,,,,
12/25/2025 8:00,10,107,71,,,,,,,
12/25/2025 8:15,10,107,71,,,,,,,
12/25/2025 8:30,10,107,71,,,,,,,
12/25/2025 8:45,10,90,71,,,,,,,
12/25/2025 9:00,10,90,114,,,,,,,
12/25/2025 9:15,10,90,114,,,,,,,
12/25/2025 9:30,10,80,114,,,,,,,
12/25/2025 9:45,10,59,114,,,,,,,
12/25/2025 10:00,10,59,144,,,,,,,
12/25/2025 10:15,10,47,144,,,,,,,
12/25/2025 10:30,10,47,144,,,,,,,
12/25/2025 10:45,10,47,144,,,,,,,
12/25/2025 11:00,10,47,158,,,,,,,
12/25/2025 11:15,10,43,158,,,,,,,
12/25/2025 11:30,10,36,158,,,,,,,
12/25/2025 11:45,10,47,158,,,,,,,
12/25/2025 12:00,10,47,167,,,,,,,
12/25/2025 12:15,10,47,167,,,,,,,
12/25/2025 12:30,10,55,167,,,,,,,
12/25/2025 12:45,10,59,167,,,,,,,
12/25/2025 13:00,10,59,156,,,,,,,
12/25/2025 13:15,10,55,156,,,,,,,
12/25/2025 13:30,10,47,156,,,,,,,
12/25/2025 13:45,10,47,156,,,,,,,
12/25/2025 14:00,10,40,139,,,,,,,
12/25/2025 14:15,10,33,139,,,,,,,
12/25/2025 14:30,10,27,139,,,,,,,
12/25/2025 14:45,10,33,139,,,,,,,
12/25/2025 15:00,10,33,109,,,,,,,
12/25/2025 15:15,10,24,109,,,,,,,
12/25/2025 15:30,10,24,109,,,,,,,
12/25/2025 15:45,10,22,109,,,,,,,
12/25/2025 16:00,10,17,53,,,,,,,
12/25/2025 16:15,10,13,53,,,,,,,
12/25/2025 16:30,10,13,53,,,,,,,
12/25/2025 16:45,10,15,53,,,,,,,
12/25/2025 17:00,10,19,2,,,,,,,
12/25/2025 17:15,10,13,2,,,,,,,
12/25/2025 17:30,10,9,2,,,,,,,
12/25/2025 17:45,10,7,2,,,,,,,
12/25/2025 18:00,10,11,0,,,,,,,
12/25/2025 18:15,10,19,0,,,,,,,
12/25/2025 18:30,10,19,0,,,,,,,
12/25/2025 18:45,10,22,0,,,,,,,
12/25/2025 19:00,10,33,0,,,,,,,
12/25/2025 19:15,10,40,0,,,,,,,
12/25/2025 19:30,10,47,0,,,,,,,
12/25/2025 19:45,10,47,0,,,,,,,
12/25/2025 20:00,10,40,0,,,,,,,
12/25/2025 20:15,10,40,0,,,,,,,
12/25/2025 20:30,10,47,0,,,,,,,
12/25/2025 20:45,10,51,0,,,,,,,
12/25/2025 21:00,10,59,0,,,,,,,
12/25/2025 21:15,10,74,0,,,,,,,
12/25/2025 21:30,10,64,0,,,,,,,
12/25/2025 21:45,10,74,0,,,,,,,
12/25/2025 22:00,10,74,0,,,,,,,
12/25/2025 22:15,10,74,0,,,,,,,
12/25/2025 22:30,10,74,0,,,,,,,
12/25/2025 22:45,10,74,0,,,,,,,
12/25/2025 23:00,10,74,0,,,,,,,
12/25/2025 23:15,10,74,0,,,,,,,
12/25/2025 23:30,10,74,0,,,,,,,
12/25/2025 23:45,10,59,0,,,,,,,
12/26/2025 0:00,10,52,0,,,,,,,
12/26/2025 0:15,10,59,0,,,,,,,
12/26/2025 0:30,10,59,0,,,,,,,
12/26/2025 0:45,10,64,0,,,,,,,
12/26/2025 1:00,10,64,0,,,,,,,
12/26/2025 1:15,10,64,0,,,,,,,
12/26/2025 1:30,10,85,0,,,,,,,
12/26/2025 1:45,10,107,0,,,,,,,
12/26/2025 2:00,10,107,0,,,,,,,
12/26/2025 2:15,10,129,0,,,,,,,
12/26/2025 2:30,10,129,0,,,,,,,
12/26/2025 2:45,10,124,0,,,,,,,
12/26/2025 3:00,10,124,0,,,,,,,
12/26/2025 3:15,10,124,0,,,,,,,
12/26/2025 3:30,10,124,0,,,,,,,
12/26/2025 3:45,10,107,0,,,,,,,
12/26/2025 4:00,10,107,0,,,,,,,
12/26/2025 4:15,10,90,0,,,,,,,
12/26/2025 4:30,10,80,0,,,,,,,
12/26/2025 4:45,10,80,0,,,,,,,
12/26/2025 5:00,10,102,0,,,,,,,
12/26/2025 5:15,10,107,0,,,,,,,
12/26/2025 5:30,10,119,0,,,,,,,
12/26/2025 5:45,10,124,0,,,,,,,
12/26/2025 6:00,10,124,0,,,,,,,
12/26/2025 6:15,10,119,0,,,,,,,
12/26/2025 6:30,10,107,0,,,,,,,
12/26/2025 6:45,10,107,0,,,,,,,
12/26/2025 7:00,10,119,21,,,,,,,
12/26/2025 7:15,10,124,21,,,,,,,
12/26/2025 7:30,10,113,21,,,,,,,
12/26/2025 7:45,10,119,21,,,,,,,
12/26/2025 8:00,10,107,73,,,,,,,
12/26/2025 8:15,10,96,73,,,,,,,
12/26/2025 8:30,10,107,73,,,,,,,
12/26/2025 8:45,10,107,73,,,,,,,
12/26/2025 9:00,10,107,120,,,,,,,
12/26/2025 9:15,10,90,120,,,,,,,
12/26/2025 9:30,10,80,120,,,,,,,
12/26/2025 9:45,10,69,120,,,,,,,
12/26/2025 10:00,10,59,153,,,,,,,
12/26/2025 10:15,10,59,153,,,,,,,
12/26/2025 10:30,10,59,153,,,,,,,
12/26/2025 10:45,10,59,153,,,,,,,
12/26/2025 11:00,10,59,159,,,,,,,
12/26/2025 11:15,10,64,159,,,,,,,
12/26/2025 11:30,10,74,159,,,,,,,
12/26/2025 11:45,10,69,159,,,,,,,
12/26/2025 12:00,10,59,165,,,,,,,
12/26/2025 12:15,10,55,165,,,,,,,
12/26/2025 12:30,10,47,165,,,,,,,
12/26/2025 12:45,10,43,165,,,,,,,
12/26/2025 13:00,10,36,159,,,,,,,
12/26/2025 13:15,10,24,159,,,,,,,
12/26/2025 13:30,10,19,159,,,,,,,
12/26/2025 13:45,10,15,159,,,,,,,
12/26/2025 14:00,10,15,135,,,,,,,
12/26/2025 14:15,10,13,135,,,,,,,
12/26/2025 14:30,10,13,135,,,,,,,
12/26/2025 14:45,10,7,135,,,,,,,
12/26/2025 15:00,10,7,90,,,,,,,
12/26/2025 15:15,10,3,90,,,,,,,
12/26/2025 15:30,10,6,90,,,,,,,
12/26/2025 15:45,10,3,90,,,,,,,
12/26/2025 16:00,10,3,42,,,,,,,
12/26/2025 16:15,10,3,42,,,,,,,
12/26/2025 16:30,10,3,42,,,,,,,
12/26/2025 16:45,10,6,42,,,,,,,
12/26/2025 17:00,10,6,1,,,,,,,
12/26/2025 17:15,10,9,1,,,,,,,
12/26/2025 17:30,10,17,1,,,,,,,
12/26/2025 17:45,10,15,1,,,,,,,
12/26/2025 18:00,10,24,0,,,,,,,
12/26/2025 18:15,10,30,0,,,,,,,
12/26/2025 18:30,10,36,0,,,,,,,
12/26/2025 18:45,10,36,0,,,,,,,
12/26/2025 19:00,10,43,0,,,,,,,
12/26/2025 19:15,10,36,0,,,,,,,
12/26/2025 19:30,10,36,0,,,,,,,
12/26/2025 19:45,10,36,0,,,,,,,
12/26/2025 20:00,10,36,0,,,,,,,
12/26/2025 20:15,10,36,0,,,,,,,
12/26/2025 20:30,10,36,0,,,,,,,
12/26/2025 20:45,10,27,0,,,,,,,
12/26/2025 21:00,10,27,0,,,,,,,
12/26/2025 21:15,10,27,0,,,,,,,
12/26/2025 21:30,10,27,0,,,,,,,
12/26/2025 21:45,10,33,0,,,,,,,
12/26/2025 22:00,10,22,0,,,,,,,
12/26/2025 22:15,10,27,0,,,,,,,
12/26/2025 22:30,10,27,0,,,,,,,
12/26/2025 22:45,10,19,0,,,,,,,
12/26/2025 23:00,10,19,0,,,,,,,
12/26/2025 23:15,10,25,0,,,,,,,
12/26/2025 23:30,10,30,0,,,,,,,
12/26/2025 23:45,10,30,0,,,,,,,
12/27/2025 0:00,10,26,0,,,,,,,
12/27/2025 0:15,10,36,0,,,,,,,
12/27/2025 0:30,10,36,0,,,,,,,
12/27/2025 0:45,10,43,0,,,,,,,
